"","Year","Date","Start","End","Location","Site","Habitat","Transect","Swath","Taxonomy","Family","Count","Total_Length","Length_Anomaly","Biomass","Coarse_Trophic","Fine_Trophic","Cloud_Cover","Wind_Velocity","Sea_State","Swell","Visibility","Surge","Diver"
"2536","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Odonus niger","Balistidae",15,110,"0",223.5,"Planktivore","Planktivore_exclusively",20,1,0,1,37.5,0,"KS"
"2537","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Oxycheilinus unifasciatus","Labridae",1,120,"0",28.8,"Piscivore_primarily","Piscivore",20,1,0,1,37.5,0,"KS"
"2538","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Parupeneus multifasciatus","Mullidae",1,90,"0",9.63,"Secondary Consumer","Benthic Invertebrate Consumer",20,1,0,1,37.5,0,"KS"
"2539","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Parupeneus multifasciatus","Mullidae",2,100,"0",27,"Secondary Consumer","Benthic Invertebrate Consumer",20,1,0,1,37.5,0,"KS"
"2540","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Parupeneus multifasciatus","Mullidae",1,120,"0",24.3,"Secondary Consumer","Benthic Invertebrate Consumer",20,1,0,1,37.5,0,"KS"
"2541","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Parupeneus multifasciatus","Mullidae",1,180,"0",89.2,"Secondary Consumer","Benthic Invertebrate Consumer",20,1,0,1,37.5,0,"KS"
"2542","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Pomachromis fuscidorsalis","Pomacentridae",8,20,"0",1.21,"Planktivore","Planktivore_exclusively",20,1,0,1,37.5,0,"KS"
"2543","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Pomachromis fuscidorsalis","Pomacentridae",19,45,"0",33.32,"Planktivore","Planktivore_exclusively",20,1,0,1,37.5,0,"KS"
"2544","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Pygoplites diacanthus","Pomacanthidae",2,210,"0",458.4,"Secondary Consumer","Benthic Invertebrate Consumer",20,1,0,1,37.5,0,"KS"
"2545","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Rhinecanthus rectangulus","Balistidae",1,160,"0",69.4,"Secondary Consumer","Omnivore",20,1,0,1,37.5,0,"KS"
"2546","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Scarus forsteni","Scaridae",1,260,"0",303.4,"Primary Consumer","Herbivore/Detritivore",20,1,0,1,37.5,0,"KS"
"2547","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Scarus oviceps","Scaridae",1,240,"0",281.3,"Primary Consumer","Herbivore/Detritivore",20,1,0,1,37.5,0,"KS"
"2548","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Scarus oviceps","Scaridae",1,250,"0",317.3,"Primary Consumer","Herbivore/Detritivore",20,1,0,1,37.5,0,"KS"
"2549","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Scarus oviceps","Scaridae",1,320,"0",658.3,"Primary Consumer","Herbivore/Detritivore",20,1,0,1,37.5,0,"KS"
"2550","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Scarus oviceps","Scaridae",1,340,"1",787.5,"Primary Consumer","Herbivore/Detritivore",20,1,0,1,37.5,0,"KS"
"2551","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Scarus oviceps","Scaridae",1,360,"1",932.5,"Primary Consumer","Herbivore/Detritivore",20,1,0,1,37.5,0,"KS"
"2552","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Scarus oviceps","Scaridae",1,410,"1",1369.6,"Primary Consumer","Herbivore/Detritivore",20,1,0,1,37.5,0,"KS"
"2553","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Scarus psittacus","Scaridae",22,130,"0",1150.2,"Primary Consumer","Herbivore/Detritivore",20,1,0,1,37.5,0,"KS"
"2554","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Scarus rubroviolaceus","Scaridae",2,200,"0",248.3,"Primary Consumer","Herbivore/Detritivore",20,1,0,1,37.5,0,"KS"
"2555","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Scarus rubroviolaceus","Scaridae",1,340,"0",595.8,"Primary Consumer","Herbivore/Detritivore",20,1,0,1,37.5,0,"KS"
"2556","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Stethojulis bandanensis","Labridae",1,60,"0",3.1,"Secondary Consumer","Benthic Invertebrate Consumer",20,1,0,1,37.5,0,"KS"
"2557","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Stethojulis bandanensis","Labridae",4,90,"0",35.3,"Secondary Consumer","Benthic Invertebrate Consumer",20,1,0,1,37.5,0,"KS"
"2558","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Stethojulis bandanensis","Labridae",2,100,"0",23.2,"Secondary Consumer","Benthic Invertebrate Consumer",20,1,0,1,37.5,0,"KS"
"2559","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Stethojulis bandanensis","Labridae",3,110,"0",44.4,"Secondary Consumer","Benthic Invertebrate Consumer",20,1,0,1,37.5,0,"KS"
"2560","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Sufflamen bursa","Balistidae",1,110,"0",36.4,"Secondary Consumer","Omnivore",20,1,0,1,37.5,0,"KS"
"2561","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Sufflamen bursa","Balistidae",2,120,"0",93.9,"Secondary Consumer","Omnivore",20,1,0,1,37.5,0,"KS"
"2562","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Sufflamen bursa","Balistidae",1,140,"0",73.7,"Secondary Consumer","Omnivore",20,1,0,1,37.5,0,"KS"
"2563","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Thalassoma quinquevittatum","Labridae",1,90,"0",11.1,"Secondary Consumer","Benthic Invertebrate Consumer",20,1,0,1,37.5,0,"KS"
"2564","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Thalassoma quinquevittatum","Labridae",8,100,"0",123,"Secondary Consumer","Benthic Invertebrate Consumer",20,1,0,1,37.5,0,"KS"
"2565","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Thalassoma quinquevittatum","Labridae",1,120,"0",27,"Secondary Consumer","Benthic Invertebrate Consumer",20,1,0,1,37.5,0,"KS"
"2566","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Zanclus cornutus","Zanclidae",3,100,"0",103.4,"Secondary Consumer","Omnivore",20,1,0,1,37.5,0,"KS"
"2567","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Zebrasoma scopas","Acanthuridae",6,100,"0",171.8,"Primary Consumer","Herbivore/Detritivore",20,1,0,1,37.5,0,"KS"
"2568","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Zebrasoma scopas","Acanthuridae",3,110,"0",114.3,"Primary Consumer","Herbivore/Detritivore",20,1,0,1,37.5,0,"KS"
"2569","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Zebrasoma scopas","Acanthuridae",1,120,"0",49.4,"Primary Consumer","Herbivore/Detritivore",20,1,0,1,37.5,0,"KS"
"2570","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Zebrasoma scopas","Acanthuridae",1,130,"0",62.8,"Primary Consumer","Herbivore/Detritivore",20,1,0,1,37.5,0,"KS"
"2571","2013","2013-07-28","8:50 ","10:00","LTER 1 Forereef Fish Transect 4 Swath 5 m",1,"FO",4,5,"Zebrasoma velifer","Acanthuridae",2,140,"0",132.2,"Primary Consumer","Herbivore/Detritivore",20,1,0,1,37.5,0,"KS"
"2572","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 1 m",5,"FO",1,1,"Neocirrhites armatus","Cirrhitidae",1,20,"0",0.09,"Secondary Consumer","Benthic Invertebrate Consumer",80,2,1,1.5,46.2,1,"GB"
"2573","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 1 m",5,"FO",1,1,"Neocirrhites armatus","Cirrhitidae",2,30,"0",0.67,"Secondary Consumer","Benthic Invertebrate Consumer",80,2,1,1.5,46.2,1,"GB"
"2574","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 1 m",5,"FO",1,1,"Paracirrhites arcatus","Cirrhitidae",5,15,"0",0.17,"Secondary Consumer","Benthic Invertebrate Consumer",80,2,1,1.5,46.2,1,"GB"
"2575","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 1 m",5,"FO",1,1,"Paracirrhites arcatus","Cirrhitidae",1,25,"0",0.19,"Secondary Consumer","Benthic Invertebrate Consumer",80,2,1,1.5,46.2,1,"GB"
"2576","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 1 m",5,"FO",1,1,"Paracirrhites arcatus","Cirrhitidae",4,35,"0",2.23,"Secondary Consumer","Benthic Invertebrate Consumer",80,2,1,1.5,46.2,1,"GB"
"2577","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 1 m",5,"FO",1,1,"Paracirrhites arcatus","Cirrhitidae",4,40,"0",3.45,"Secondary Consumer","Benthic Invertebrate Consumer",80,2,1,1.5,46.2,1,"GB"
"2578","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 1 m",5,"FO",1,1,"Paracirrhites arcatus","Cirrhitidae",1,50,"0",1.79,"Secondary Consumer","Benthic Invertebrate Consumer",80,2,1,1.5,46.2,1,"GB"
"2579","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 1 m",5,"FO",1,1,"Pseudocheilinus hexataenia","Labridae",1,15,"0",0.04,"Secondary Consumer","Benthic Invertebrate Consumer",80,2,1,1.5,46.2,1,"GB"
"2580","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 1 m",5,"FO",1,1,"Stegastes fasciolatus","Pomacentridae",1,15,"0",0.09,"Primary Consumer","Herbivore/Detritivore",80,2,1,1.5,46.2,1,"GB"
"2581","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 1 m",5,"FO",1,1,"Stegastes fasciolatus","Pomacentridae",2,25,"0",0.85,"Primary Consumer","Herbivore/Detritivore",80,2,1,1.5,46.2,1,"GB"
"2582","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 1 m",5,"FO",1,1,"Stegastes fasciolatus","Pomacentridae",3,30,"0",2.19,"Primary Consumer","Herbivore/Detritivore",80,2,1,1.5,46.2,1,"GB"
"2583","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Acanthurus nigrofuscus","Acanthuridae",3,25,"0",0.87,"Primary Consumer","Herbivore/Detritivore",80,2,1,1.5,46.2,1,"GB"
"2584","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Acanthurus nigrofuscus","Acanthuridae",2,35,"0",1.61,"Primary Consumer","Herbivore/Detritivore",80,2,1,1.5,46.2,1,"GB"
"2585","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Acanthurus nigrofuscus","Acanthuridae",2,40,"0",2.41,"Primary Consumer","Herbivore/Detritivore",80,2,1,1.5,46.2,1,"GB"
"2586","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Acanthurus nigros","Acanthuridae",12,140,"0",670.4,"Primary Consumer","Herbivore/Detritivore",80,2,1,1.5,46.2,1,"GB"
"2587","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Acanthurus olivaceus","Acanthuridae",3,220,"0",606.4,"Primary Consumer","Herbivore/Detritivore",80,2,1,1.5,46.2,1,"GB"
"2588","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Acanthurus olivaceus","Acanthuridae",1,240,"0",262.1,"Primary Consumer","Herbivore/Detritivore",80,2,1,1.5,46.2,1,"GB"
"2589","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Balistapus undulatus","Balistidae",1,100,"0",14.1,"Secondary Consumer","Omnivore",80,2,1,1.5,46.2,1,"GB"
"2590","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Balistapus undulatus","Balistidae",1,160,"0",69.4,"Secondary Consumer","Omnivore",80,2,1,1.5,46.2,1,"GB"
"2591","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Cantherhines sandwichiensis","Monacanthidae",1,140,"0",38.4,"Primary Consumer","Omnivore",80,2,1,1.5,46.2,1,"GB"
"2592","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Centropyge flavissima","Pomacanthidae",18,40,"0",47.75,"Primary Consumer","Omnivore",80,2,1,1.5,46.2,1,"GB"
"2593","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Centropyge loricula","Pomacanthidae",2,30,"0",2.53,"Primary Consumer","Omnivore",80,2,1,1.5,46.2,1,"GB"
"2594","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Cephalopholis argus","Serranidae",1,240,"0",228.5,"Piscivore_primarily","Piscivore",80,2,1,1.5,46.2,1,"GB"
"2595","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Cephalopholis urodeta","Serranidae",2,200,"0",261.6,"Piscivore_primarily","Piscivore",80,2,1,1.5,46.2,1,"GB"
"2596","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Chaetodon pelewensis","Chaetodontidae",1,45,"0",2.18,"Secondary Consumer","Corallivore",80,2,1,1.5,46.2,1,"GB"
"2597","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Chaetodon quadrimaculatus","Chaetodontidae",7,140,"0",529.1,"Secondary Consumer","Corallivore",80,2,1,1.5,46.2,1,"GB"
"2598","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Cheilinus oxycephalus","Labridae",3,40,"0",3.23,"Secondary Consumer","Benthic Invertebrate Consumer",80,2,1,1.5,46.2,1,"GB"
"2599","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Chlorurus spilurus","Scaridae",4,180,"0",518.3,"Primary Consumer","Herbivore/Detritivore",80,2,1,1.5,46.2,1,"GB"
"2600","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Chlorurus spilurus","Scaridae",2,220,"0",470.2,"Primary Consumer","Herbivore/Detritivore",80,2,1,1.5,46.2,1,"GB"
"2601","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Chromis vanderbilti","Pomacentridae",25,15,"0",1.29,"Planktivore","Planktivore_exclusively",80,2,1,1.5,46.2,1,"GB"
"2602","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Chromis vanderbilti","Pomacentridae",8,30,"0",3.72,"Planktivore","Planktivore_exclusively",80,2,1,1.5,46.2,1,"GB"
"2603","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Cirrhilabrus scottorum","Labridae",3,30,"0",1.05,"Secondary Consumer","Benthic Invertebrate Consumer",80,2,1,1.5,46.2,1,"GB"
"2604","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Cirrhilabrus scottorum","Labridae",1,45,"0",1.27,"Secondary Consumer","Benthic Invertebrate Consumer",80,2,1,1.5,46.2,1,"GB"
"2605","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Ctenochaetus striatus","Acanthuridae",1,120,"0",31.4,"Primary Consumer","Herbivore/Detritivore",80,2,1,1.5,46.2,1,"GB"
"2606","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Dascyllus trimaculatus","Pomacentridae",1,15,"0",0.09,"Planktivore","Omnivore",80,2,1,1.5,46.2,1,"GB"
"2607","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Halichoeres claudia","Labridae",1,30,"0",0.43,"Secondary Consumer","Benthic Invertebrate Consumer",80,2,1,1.5,46.2,1,"GB"
"2608","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Halichoeres claudia","Labridae",1,40,"0",1.01,"Secondary Consumer","Benthic Invertebrate Consumer",80,2,1,1.5,46.2,1,"GB"
"2609","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Halichoeres claudia","Labridae",3,50,"0",5.88,"Secondary Consumer","Benthic Invertebrate Consumer",80,2,1,1.5,46.2,1,"GB"
"2610","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Halichoeres claudia","Labridae",2,60,"0",6.75,"Secondary Consumer","Benthic Invertebrate Consumer",80,2,1,1.5,46.2,1,"GB"
"2611","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Halichoeres marginatus","Labridae",1,140,"0",42.4,"Secondary Consumer","Benthic Invertebrate Consumer",80,2,1,1.5,46.2,1,"GB"
"2612","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Hologymnosus annulatus","Labridae",1,230,"0",209.7,"Piscivore_primarily","Piscivore",80,2,1,1.5,46.2,1,"GB"
"2613","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Macropharyngodon meleagris","Labridae",2,30,"0",0.7,"Secondary Consumer","Benthic Invertebrate Consumer",80,2,1,1.5,46.2,1,"GB"
"2614","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Macropharyngodon meleagris","Labridae",2,40,"0",1.75,"Secondary Consumer","Benthic Invertebrate Consumer",80,2,1,1.5,46.2,1,"GB"
"2615","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Macropharyngodon meleagris","Labridae",1,60,"0",3.18,"Secondary Consumer","Benthic Invertebrate Consumer",80,2,1,1.5,46.2,1,"GB"
"2616","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Melichthys vidua","Balistidae",5,180,"0",517.6,"Primary Consumer","Omnivore",80,2,1,1.5,46.2,1,"GB"
"2617","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Odonus niger","Balistidae",2,180,"0",158.5,"Planktivore","Planktivore_exclusively",80,2,1,1.5,46.2,1,"GB"
"2618","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Pomachromis fuscidorsalis","Pomacentridae",1,40,"0",1.23,"Planktivore","Planktivore_exclusively",80,2,1,1.5,46.2,1,"GB"
"2619","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Pseudodax moluccanus","Labridae",1,180,"0",104.4,"Secondary Consumer","Omnivore",80,2,1,1.5,46.2,1,"GB"
"2620","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Rhinecanthus aculeatus","Balistidae",1,230,"0",206.1,"Secondary Consumer","Omnivore",80,2,1,1.5,46.2,1,"GB"
"2621","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Scarus forsteni","Scaridae",2,220,"0",370.3,"Primary Consumer","Herbivore/Detritivore",80,2,1,1.5,46.2,1,"GB"
"2622","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Scarus globiceps","Scaridae",1,180,"0",120.2,"Primary Consumer","Herbivore/Detritivore",80,2,1,1.5,46.2,1,"GB"
"2623","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Scarus niger","Scaridae",1,160,"0",85.5,"Primary Consumer","Herbivore/Detritivore",80,2,1,1.5,46.2,1,"GB"
"2624","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Scarus psittacus","Scaridae",1,100,"0",21.9,"Primary Consumer","Herbivore/Detritivore",80,2,1,1.5,46.2,1,"GB"
"2625","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Scarus psittacus","Scaridae",5,180,"0",769.9,"Primary Consumer","Herbivore/Detritivore",80,2,1,1.5,46.2,1,"GB"
"2626","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Scarus psittacus","Scaridae",8,200,"0",1747.4,"Primary Consumer","Herbivore/Detritivore",80,2,1,1.5,46.2,1,"GB"
"2627","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Sufflamen bursa","Balistidae",1,130,"0",59.3,"Secondary Consumer","Omnivore",80,2,1,1.5,46.2,1,"GB"
"2628","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Sufflamen bursa","Balistidae",1,150,"0",90.2,"Secondary Consumer","Omnivore",80,2,1,1.5,46.2,1,"GB"
"2629","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Sufflamen bursa","Balistidae",6,170,"0",781.1,"Secondary Consumer","Omnivore",80,2,1,1.5,46.2,1,"GB"
"2630","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Thalassoma quinquevittatum","Labridae",2,20,"0",0.21,"Secondary Consumer","Benthic Invertebrate Consumer",80,2,1,1.5,46.2,1,"GB"
"2631","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Thalassoma quinquevittatum","Labridae",2,30,"0",0.74,"Secondary Consumer","Benthic Invertebrate Consumer",80,2,1,1.5,46.2,1,"GB"
"2632","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Thalassoma quinquevittatum","Labridae",4,45,"0",5.19,"Secondary Consumer","Benthic Invertebrate Consumer",80,2,1,1.5,46.2,1,"GB"
"2633","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Thalassoma quinquevittatum","Labridae",3,50,"0",5.39,"Secondary Consumer","Benthic Invertebrate Consumer",80,2,1,1.5,46.2,1,"GB"
"2634","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Thalassoma quinquevittatum","Labridae",2,60,"0",6.32,"Secondary Consumer","Benthic Invertebrate Consumer",80,2,1,1.5,46.2,1,"GB"
"2635","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Thalassoma quinquevittatum","Labridae",2,70,"0",10.19,"Secondary Consumer","Benthic Invertebrate Consumer",80,2,1,1.5,46.2,1,"GB"
"2636","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 1 Swath 5 m",5,"FO",1,5,"Zebrasoma scopas","Acanthuridae",2,160,"0",233.8,"Primary Consumer","Herbivore/Detritivore",80,2,1,1.5,46.2,1,"GB"
"2637","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 2 Swath 1 m",5,"FO",2,1,"Atrosalarias fuscus","Blenniidae",1,25,"0",0.24,"Primary Consumer","Herbivore/Detritivore",80,2,1,1.5,46.2,1,"AB"
"2638","2013","2013-07-31","9:00 ","9:55 ","LTER 5 Forereef Fish Transect 2 Swath 1 m",5,"FO",2,1,"Atrosalarias fuscus","Blenniidae",1,40,"0",0.98,"Primary Consumer","Herbivore/Detritivore",80,2,1,1.5,46.2,1,"AB"
